KF,6.5,9.5,6.7,6.5,6.2,6.2,6.6,7.0,7.0,7.2,7.4,7.5,8.3,8.5,8.5
KF,6.5,9.5,6.9,6.6,6.5,6.8,7.0,7.2,7.3,7.4,7.5,7.6,8.2,8.5,8.7
KF,6.5,9.5,6.8,6.6,6.6,6.8,7.1,7.5,7.6,7.7,7.7,7.7,8.2,8.7,9.2
KF,6.5,9.5,6.8,6.7,6.5,6.6,6.7,7.0,7.1,7.2,7.4,7.5,8.2,8.5,8.7
KF,6.5,9.5,NaN,NaN,6.5,6.6,6.9,7.5,7.5,7.7,7.8,7.8,NaN,NaN,8.7
KF,6.4,9.0,6.7,6.5,6.1,6.2,6.8,7.2,7.3,7.5,7.6,7.7,8.5,8.7,8.1
KF,6.3,9.3,6.6,6.4,6.3,6.5,6.7,6.9,7.1,7.4,7.5,7.7,8.4,8.8,8.8
KF,6.3,9.3,6.7,6.4,6.4,6.8,7.3,7.3,7.4,7.5,7.5,7.6,8.2,8.5,8.6
KF,6.3,9.3,6.6,6.4,6.2,6.5,6.9,7.2,7.4,7.4,7.5,7.7,8.3,8.6,8.7
KF,6.3,9.3,6.7,6.4,6.1,6.4,6.7,6.9,7.0,7.1,7.3,7.5,8.1,8.5,8.6
KF,6.3,9.3,6.8,6.4,6.4,6.5,6.8,7.0,7.2,7.2,7.3,7.4,7.9,8.1,8.3
KF,6.3,9.3,6.6,6.4,6.4,6.8,6.9,7.5,7.6,7.8,8.0,8.1,8.7,9.0,9.0
KF,6.3,9.3,6.4,6.2,6.1,6.3,6.5,6.7,6.8,7.0,7.2,7.4,8.1,8.4,8.4
KF,6.3,9.3,6.5,6.3,6.2,6.5,6.8,6.9,7.0,7.3,7.4,7.6,8.2,8.4,8.8
KF,6.2,9.3,6.7,6.3,6.1,6.3,6.9,7.3,7.4,7.5,7.7,7.9,8.6,8.9,9.1
KF,6.2,9.2,6.5,6.4,6.3,6.4,6.6,6.9,7.1,7.3,7.4,7.5,8.1,8.5,8.7
KF,6.2,9.2,6.6,6.4,6.3,6.6,6.9,7.1,7.2,7.3,7.3,7.5,NaN,NaN,8.7
