HG,12.5,11.3,11.2,10.0,11.0,11.0,11.1,10.1,13.1,14.0
HG,14.0,12.5,12.5,12.0,11.7,11.7,11.7,9.7,14.0,14.0
HG,12.8,10.5,10.4,10.0,10.5,11.2,11.4,9.6,12.6,NaN
HG,12.0,9.5,9.0,9.3,10.3,11.5,12.0,10.0,12.5,12.0
HG,12.0,9.5,9.7,8.8,9.8,11.3,11.5,10.6,12.5,14.0
HG,12.5,10.5,10.0,9.7,10.7,11.5,11.5,11.0,13.0,15.0
HG,11.0,8.8,9.3,9.0,10.5,11.5,11.8,9.5,13.3,13.0
HG,11.1,9.3,9.5,9.6,10.6,11.0,11.6,9.7,13.2,13.3
HG,11.0,9.2,9.3,8.9,10.2,10.8,10.9,9.2,12.4,13.0
HG,10.0,8.5,8.5,8.0,9.5,10.3,10.4,8.3,12.0,12.6
HG,10.5,8.8,8.4,8.4,10.0,10.9,10.8,9.6,11.5,13.0
HG,9.8,8.0,8.8,7.5,8.0,11.3,11.5,9.5,11.5,13.5
HG,10.5,8.8,9.0,0.9,10.4,10.8,11.0,9.8,12.3,13.0
HG,11.0,8.6,8.8,8.0,9.2,9.8,10.0,8.9,11.2,12.6
HG,10.0,7.5,NaN,7.3,9.1,9.6,10.2,8.5,NaN,NaN
HG,10.2,8.0,7.8,7.0,8.5,9.3,9.5,8.0,11.0,11.0
HG,9.8,8.0,8.0,8.0,9.7,9.9,10.3,8.5,11.8,12.5
HG,10.0,8.1,7.9,7.5,9.6,10.0,10.3,9.2,12.0,12.0
HG,9.6,7.5,7.4,7.1,8.7,9.8,10.3,8.7,10.8,11.5
HG,10.5,9.0,9.3,8.8,10.0,10.0,10.0,8.5,11.0,11.5
HG,10.0,8.3,8.0,8.7,9.0,9.4,9.5,8.3,11.5,12.0
HG,9.8,7.8,8.1,7.7,10.0,10.2,10.1,8.7,11.7,12.2
HG,10.0,8.0,8.0,7.5,9.8,10.1,10.3,10.0,11.6,12.5
HG,10.5,8.0,8.5,7.5,9.0,9.0,9.5,8.5,10.5,12.5
HG,10.3,8.3,8.2,8.0,9.7,10.5,10.6,8.8,12.1,12.4
HG,10.0,7.5,7.5,7.0,8.8,9.3,9.5,8.5,11.3,12.3
HG,9.7,7.3,7.0,7.2,8.9,9.6,9.9,9.2,11.6,12.0
HG,10.1,7.5,7.8,7.6,9.6,9.8,9.9,9.9,11.2,12.5
HG,10.0,8.2,8.2,7.5,9.0,10.0,10.7,9.0,12.2,12.0
HG,9.5,7.0,7.0,6.4,8.5,9.1,9.2,7.6,10.6,NaN
HG,9.0,7.3,7.7,7.4,9.0,9.6,9.6,8.3,10.1,11.7
HG,9.4,7.2,7.1,7.0,9.1,10.1,10.4,9.1,11.8,12.8
HG,10.1,7.5,7.5,7.3,9.2,10.3,10.7,9.2,11.6,11.8
HG,10.0,8.5,8.5,7.2,9.3,10.2,10.7,9.5,12.3,12.5
HG,9.0,6.8,6.7,6.2,8.2,9.2,9.8,8.1,11.1,11.7
HG,10.0,8.0,7.8,7.5,9.0,9.7,10.0,8.5,11.5,12.0
HG,9.0,7.5,7.8,7.3,8.5,9.3,9.3,8.0,10.8,12.5
HG,8.5,7.3,7.5,7.0,8.6,8.8,9.0,8.3,11.0,11.5
HG,8.8,6.6,8.2,5.4,5.9,7.1,7.4,7.7,8.41,0.0
HG,9.0,7.0,7.2,7.0,9.0,9.4,10.0,NaN,11.8,12.8
