HJ,11.0,9.7,9.2,9.2,8.1,8.3,9.3,10.0,10.8,11.0,11.1,11.3,12.2,12.9,13.2
HJ,10.3,NaN,9.0,7.8,8.0,8.0,9.2,9.5,9.9,10.1,10.2,10.3,11.7,11.6,11.8
HJ,10.2,7.4,8.1,8.0,7.1,7.5,7.9,8.4,8.8,9.1,9.3,9.5,10.5,10.8,11.1
HJ,10.0,NaN,8.5,8.5,7.7,8.0,8.1,8.4,8.7,9.0,9.2,9.3,10.2,10.4,11.0
HJ,9.8,8.6,8.0,8.1,7.7,8.3,8.2,8.9,9.6,9.9,10.1,10.2,11.0,11.2,11.7
HJ,9.7,8.4,8.2,8.3,7.4,7.9,8.2,8.7,9.1,9.2,9.3,9.4,10.4,10.6,11.0
HJ,9.7,8.0,7.8,7.8,6.9,7.1,7.8,8.3,9.0,9.1,9.3,9.2,10.0,10.8,10.8
HJ,9.6,NaN,7.5,7.0,6.7,7.2,7.7,8.4,8.8,9.1,9.4,10.2,10.7,10.5,11.0
HJ,9.5,8.2,8.0,8.0,7.0,7.5,8.0,8.7,9.2,9.5,9.8,10.0,11.0,11.5,11.5
HJ,9.5,8.0,7.3,7.5,6.6,6.8,7.3,8.0,8.6,9.0,9.3,9.5,10.6,10.8,11.0
HJ,9.5,8.0,7.5,8.2,7.5,7.9,8.3,8.6,9.3,9.5,9.7,10.0,11.1,11.5,11.0
HJ,9.3,8.0,7.0,7.6,6.5,7.1,7.4,8.5,8.9,9.4,9.6,9.8,10.2,11.0,10.9
HJ,9.3,7.8,7.6,7.8,7.0,7.5,8.1,8.8,9.5,9.9,10.3,10.8,11.9,12.2,12.2
HJ,9.3,7.7,7.5,7.5,6.7,7.0,7.4,8.2,8.8,9.1,9.3,9.6,10.5,11.0,11.2
HJ,9.2,8.1,7.6,7.4,7.0,7.4,8.9,9.5,9.9,10.2,10.3,10.4,10.9,11.7,11.7
HJ,9.2,7.8,7.3,7.2,6.7,7.1,7.6,7.0,8.5,8.8,9.0,9.2,10.1,10.7,10.9
HJ,9.2,7.7,7.2,7.2,6.7,6.9,7.7,8.5,9.2,9.7,9.9,10.0,10.5,11.0,10.9
HJ,9.2,NaN,7.2,7.3,6.5,6.7,6.9,8.0,8.7,9.0,9.2,9.3,9.8,10.3,10.7
HJ,9.2,NaN,7.2,7.2,6.5,6.7,7.8,8.3,8.8,9.0,9.3,9.5,10.3,NaN,10.5
HJ,9.0,7.5,7.2,7.4,6.4,6.7,7.2,7.8,8.3,8.6,8.8,9.3,10.0,10.2,10.5
HJ,9.0,7.4,6.9,7.0,6.6,6.8,7.2,8.0,8.3,8.6,8.8,9.0,9.8,10.7,10.4
HJ,9.0,7.3,6.8,6.8,6.0,6.3,6.9,7.4,7.9,8.4,8.6,8.9,9.8,10.2,10.6
HJ,9.0,7.1,7.1,7.1,6.1,6.7,7.2,7.9,8.4,8.9,9.0,9.3,10.2,10.6,10.5
HJ,9.0,7.0,6.8,6.5,6.2,6.5,6.7,8.0,8.8,9.0,9.2,9.5,10.2,11.0,11.0
HJ,9.0,NaN,7.1,7.1,6.2,6.3,7.1,7.4,8.1,8.5,8.8,9.0,10.0,10.4,10.3
HJ,8.9,7.8,7.2,7.2,6.5,6.9,7.4,8.1,8.6,8.9,9.1,9.3,10.2,10.6,10.8
HJ,8.8,7.8,7.5,7.5,7.0,7.4,7.8,8.2,8.7,9.0,9.3,9.5,10.4,10.8,11.0
HJ,8.8,7.7,7.3,7.4,6.2,6.4,6.8,8.0,8.7,8.8,8.9,9.2,10.2,10.7,10.0
HJ,8.8,7.4,6.9,7.1,6.3,6.8,7.2,8.2,8.5,9.0,9.1,9.2,9.9,10.3,10.5
HJ,8.8,7.3,7.0,7.1,6.5,6.8,7.3,8.0,8.5,8.8,9.0,9.1,10.1,10.5,10.8
HJ,8.7,7.3,6.8,6.7,6.2,6.7,7.1,7.4,8.1,8.4,8.6,8.7,9.6,10.1,9.9
HJ,8.7,7.1,7.0,6.8,6.5,6.7,7.5,7.6,8.1,NaN,9.0,9.2,9.9,10.3,10.7
HJ,8.7,6.9,6.4,6.4,5.7,5.9,6.3,7.4,7.7,8.1,8.3,8.5,8.9,9.8,10.0
HJ,8.5,7.3,6.9,6.8,6.3,6.4,7.2,7.9,8.5,8.8,8.9,9.0,9.9,10.2,10.7
HJ,8.5,7.0,6.7,6.7,5.9,6.1,6.7,7.6,8.1,8.4,6.6,9.0,9.9,NaN,9.7
HJ,8.3,7.5,6.8,7.2,6.1,6.6,7.2,8.0,8.4,8.9,9.1,9.4,10.2,10.8,10.6
HJ,8.3,6.5,6.2,6.0,5.3,5.6,5.8,6.8,7.4,7.7,7.4,7.6,8.4,8.9,9.2
HJ,8.3,NaN,6.5,6.4,5.6,5.9,6.1,7.1,7.7,8.0,8.3,8.5,9.4,9.7,9.8
HJ,8.3,NaN,6.4,6.3,NaN,NaN,6.0,7.0,7.5,7.4,8.0,8.3,9.3,9.8,9.6
HJ,8.2,7.4,6.6,6.9,6.0,6.7,7.0,7.6,7.8,8.0,8.2,8.4,9.5,10.0,9.8
HJ,8.0,6.8,6.5,6.5,5.9,6.0,6.1,6.7,6.9,6.9,6.9,7.5,7.7,8.3,8.7
HJ,8.0,6.6,6.0,6.3,5.1,5.4,6.0,6.8,7.0,7.1,7.4,7.8,9.4,9.7,9.5
HJ,8.0,6.4,6.2,6.2,5.5,5.8,6.2,7.0,7.6,7.9,8.1,8.4,9.7,9.8,9.5
HJ,7.8,6.2,5.8,5.7,5.4,5.4,5.9,6.3,7.0,7.3,7.5,7.7,8.7,9.0,9.3
HJ,7.7,NaN,6.5,6.0,4.5,5.0,5.5,6.5,7.0,7.0,7.2,7.5,8.2,8.7,9.2
HJ,7.5,6.3,5.8,5.7,4.8,5.0,5.5,6.5,7.1,7.4,7.6,7.8,8.8,9.3,10.0
HJ,7.0,7.0,6.0,6.0,5.5,5.7,6.1,6.2,6.4,6.8,7.0,7.1,8.1,8.8,9.2
