HD,13.8,12.3,12.2,11.8,12.7,13.3,11.9,13.5,14.3,14.5
HD,13.5,12.0,12.0,11.5,13.0,13.5,11.5,14.5,15.0,14.5
HD,13.5,11.5,11.2,11.5,12.9,14.0,11.7,15.2,16.2,NaN
HD,13.2,11.6,11.3,10.4,11.9,NaN,12.5,NaN,13.6,14.0
HD,13.2,11.6,11.7,11.5,13.2,13.7,10.4,13.7,14.6,14.6
HD,13.0,11.9,NaN,11.7,NaN,12.5,10.5,NaN,13.5,14.5
HD,13.0,11.5,11.3,10.8,12.5,13.2,10.8,13.7,14.2,14.0
HD,13.0,11.5,11.3,11.2,12.5,13.0,10.5,13.5,14.5,14.2
HD,12.8,11.2,11.0,10.8,13.0,13.5,11.5,14.0,14.7,14.5
HD,12.7,11.4,11.3,11.0,12.8,13.3,10.8,13.7,14.7,14.8
HD,12.7,10.9,11.0,10.1,11.8,12.7,10.3,13.0,13.7,13.3
HD,12.6,11.5,11.2,11.2,12.4,13.3,10.6,13.8,14.1,13.9
HD,12.6,11.0,10.8,10.5,12.2,13.1,10.3,13.5,14.2,14.0
HD,12.5,11.0,10.5,10.3,12.1,12.5,NaN,13.8,14.1,14.4
HD,12.5,10.5,10.2,10.2,11.4,10.6,12.9,13.2,13.4,13.9
HD,12.5,12.0,11.0,11.0,12.0,12.0,11.0,13.0,13.5,13.0
HD,12.5,11.5,12.0,10.9,12.5,13.3,10.4,13.8,14.5,14.2
HD,12.5,10.2,10.4,9.7,11.1,13.1,11.8,13.4,14.0,14.4
HD,12.3,11.0,10.5,10.8,12.1,13.1,10.3,13.6,13.5,13.9
HD,12.3,10.3,10.1,9.8,12.0,12.7,10.1,13.1,13.2,14.0
HD,12.3,10.8,10.4,10.0,11.6,12.5,11.0,13.0,13.5,14.5
HD,12.2,10.6,10.3,9.8,11.6,12.3,10.5,12.9,13.3,13.8
HD,12.1,10.2,10.1,10.1,11.8,12.7,10.5,13.1,14.1,13.6
HD,12.0,10.4,10.5,10.3,12.3,13.0,10.7,13.2,14.2,14.0
HD,12.0,10.2,10.1,9.9,11.3,12.0,10.1,12.9,13.3,14.0
HD,12.0,10.1,9.9,9.5,11.3,12.0,10.3,12.9,13.2,12.4
HD,12.0,10.2,10.5,10.0,12.0,12.8,10.7,13.2,14.0,14.3
HD,11.8,9.7,10.3,9.6,12.7,12.2,10.3,13.2,14.2,12.9
HD,11.5,9.9,9.7,9.4,11.4,12.1,9.7,12.5,12.9,13.5
HD,11.5,10.2,10.2,10.1,11.4,12.0,9.8,12.1,12.4,13.1
HD,11.5,10.0,9.8,9.4,11.3,12.2,9.7,12.5,13.0,13.3
HD,11.5,9.5,9.3,9.1,11.0,11.9,9.3,12.3,12.6,13.1
HD,11.4,10.5,10.4,10.0,12.2,12.9,10.6,14.0,14.2,13.5
HD,11.0,9.7,8.9,9.0,11.2,12.0,9.8,12.4,13.0,13.4
HD,10.5,9.0,8.9,8.5,10.9,11.6,9.5,11.9,12.5,13.1
HD,10.5,9.0,9.0,8.5,10.5,11.7,11.4,11.5,11.7,12.9
HD,10.0,8.5,8.5,8.0,10.8,11.8,9.8,NaN,12.8,13.8
HD,8.8,6.9,7.0,6.8,9.0,9.7,8.0,10.0,10.6,10.9
HD,8.7,7.1,7.4,8.7,9.8,10.4,8.7,11.6,12.0,10.7
HD,8.0,6.5,6.3,6.0,8.0,8.8,6.8,9.4,9.7,12.8
