HF,14.0,13.0,13.0,12.0,13.0,13.5,11.4,13.5,14.1,16.5
HF,13.9,12.3,12.2,11.8,12.2,13.1,11.3,13.8,14.3,14.6
HF,13.5,10.7,10.5,10.3,12.5,12.5,10.2,13.1,13.6,14.1
HF,13.3,11.6,11.5,11.5,12.5,12.8,11.2,13.4,14.0,14.5
HF,13.1,10.9,11.5,11.0,13.7,13.8,11.1,13.6,14.4,14.7
HF,13.0,10.0,10.5,10.3,12.8,12.9,NaN,13.3,13.8,14.3
HF,12.8,10.9,10.8,10.1,11.8,12.5,10.5,12.9,13.4,14.1
HF,12.5,11.5,11.5,11.0,11.5,12.0,10.0,12.0,13.0,13.0
HF,12.5,10.5,10.4,10.4,12.1,12.7,10.8,13.5,14.1,13.9
HF,12.5,10.7,10.9,10.2,11.9,12.5,10.4,13.1,13.6,13.9
HF,12.4,11.0,10.5,9.7,11.1,11.9,10.9,12.4,12.9,13.1
HF,12.2,10.0,9.8,8.8,11.0,11.4,9.4,12.3,13.0,13.9
HF,12.2,9.8,10.1,9.3,12.0,12.1,10.7,12.8,14.0,14.1
HF,12.0,9.9,10.5,10.0,12.3,13.0,11.2,13.6,13.9,14.0
HF,12.0,10.3,10.0,9.8,11.7,12.0,11.9,12.5,12.3,13.8
HF,12.0,10.0,9.9,9.2,11.1,11.5,9.3,12.3,13.0,13.7
HF,12.0,10.2,10.4,10.0,11.7,13.0,10.8,13.5,14.0,13.9
HF,11.8,9.5,9.5,9.0,11.3,11.5,10.0,12.3,13.0,12.8
HF,11.6,9.8,10.0,9.8,11.8,11.8,10.8,13.0,12.8,13.9
HF,11.5,9.2,9.2,8.8,10.6,11.0,9.5,11.8,12.2,13.2
HF,11.5,10.0,9.1,8.8,10.6,11.4,10.0,11.7,12.5,12.7
HF,11.5,9.8,9.7,9.3,11.3,12.1,10.4,12.9,13.6,13.5
HF,11.5,9.5,9.4,9.3,10.8,11.8,10.2,12.3,13.6,13.3
HF,11.5,9.8,9.6,9.2,11.4,12.0,10.0,12.6,13.1,13.4
HF,11.5,9.6,9.7,9.2,11.2,11.3,9.8,12.6,13.0,12.8
HF,11.4,9.7,9.5,8.8,11.0,10.5,9.0,10.7,12.0,13.4
HF,11.3,9.7,9.5,9.1,11.3,12.0,9.9,NaN,13.1,13.6
HF,11.0,9.5,9.0,8.9,11.6,12.2,10.4,12.8,13.8,13.0
HF,10.8,8.5,8.4,8.2,12.8,11.3,9.1,NaN,12.7,12.3
HF,10.7,8.7,8.6,8.2,12.0,11.8,9.6,11.8,12.8,13.2
HF,10.5,8.8,9.0,9.2,10.5,11.0,9.3,12.3,12.8,12.0
HF,10.5,8.8,8.8,8.5,10.5,11.0,9.0,11.5,12.0,12.5
HF,10.5,8.4,8.5,8.0,10.5,10.6,9.0,11.5,12.2,12.3
HF,10.5,8.5,8.5,8.2,10.7,11.4,9.1,12.5,12.7,12.2
HF,10.5,8.0,8.5,8.0,11.0,11.8,10.0,12.3,13.0,13.1
HF,10.5,8.3,8.2,8.3,10.4,11.2,9.3,11.7,12.2,12.8
HF,10.3,8.3,8.1,7.3,10.5,11.5,9.8,11.7,12.7,13.1
HF,10.3,8.1,8.2,7.9,10.2,11.0,8.8,11.4,11.8,12.4
HF,10.3,8.3,8.1,7.5,10.0,11.0,9.1,12.8,12.3,13.0
HF,10.0,7.8,8.0,7.8,10.0,11.2,9.2,11.8,12.4,12.7
HF,10.0,8.0,7.9,7.8,10.4,11.3,9.5,12.0,12.6,12.7
HF,9.8,8.0,7.8,7.5,10.8,11.5,9.8,12.0,12.5,12.3
HF,9.8,7.8,7.3,7.3,7.9,8.4,6.9,8.7,9.2,9.7
HF,9.0,7.5,7.5,7.3,8.8,10.0,8.5,10.8,11.2,12.5
HF,9.0,7.0,7.0,6.5,9.0,10.0,9.0,10.5,11.0,12.0
HF,8.8,6.7,6.8,6.2,7.2,8.5,9.1,9.0,9.5,9.0
HF,8.0,6.5,6.5,6.0,8.0,9.0,7.0,9.5,10.0,10.5
