DG,9.1,7.3,6.9,6.5,8.0,8.9,7.8,10.3,10.5,11.0
DG,8.6,7.2,7.2,6.7,NaN,9.4,8.7,10.2,10.9,11.1
DG,8.5,7.0,6.8,6.5,7.5,8.2,7.5,9.0,10.0,9.5
DG,8.1,6.5,6.2,6.0,7.0,8.0,7.2,9.1,10.0,10.4
DG,8.0,6.5,6.4,5.7,6.8,8.0,7.4,9.2,9.8,10.0
DG,8.0,6.3,6.3,5.8,7.0,8.0,7.5,8.5,9.0,10.0
DG,7.9,6.4,6.3,5.7,6.8,8.1,7.2,9.0,9.6,9.7
DG,7.7,6.2,6.1,5.7,6.8,7.7,7.3,8.9,9.5,9.8
DG,7.7,6.0,6.1,5.4,6.5,7.8,7.3,9.3,9.9,10.2
DG,7.5,6.5,6.3,5.6,6.1,6.9,5.7,7.9,8.1,8.9
DG,7.5,6.3,6.3,5.5,6.4,7.9,6.6,9.2,9.8,9.3
DG,7.5,6.2,6.1,5.7,6.4,7.5,6.8,8.7,9.2,9.7
DG,7.5,6.0,5.8,5.2,6.5,7.8,6.8,8.8,9.3,9.2
DG,7.5,6.0,5.7,5.4,6.3,7.5,6.8,8.6,9.4,9.9
DG,7.5,5.8,5.8,5.2,6.5,7.8,7.0,8.5,9.1,9.9
DG,7.5,5.8,5.9,5.2,6.6,7.9,7.3,9.0,9.6,9.9
DG,7.5,5.6,5.8,5.3,6.4,7.5,7.3,8.8,9.4,9.7
DG,7.4,5.8,5.8,5.1,6.3,7.1,7.0,8.3,8.8,9.0
DG,7.3,5.8,5.7,5.4,6.6,7.5,7.0,8.8,9.5,9.8
DG,7.3,5.5,5.4,5.2,6.7,7.7,7.4,8.2,9.0,NaN
DG,7.2,5.6,5.5,5.2,6.3,7.1,6.8,8.4,9.1,9.6
DG,7.2,5.5,NaN,5.0,NaN,6.7,6.4,8.9,NaN,9.2
DG,7.2,5.4,5.3,4.9,5.9,6.9,6.4,8.1,8.7,9.0
DG,7.1,5.4,5.5,5.1,6.4,7.2,6.7,8.6,9.3,9.7
DG,7.1,5.4,5.3,4.8,5.8,6.8,6.2,8.1,8.6,8.8
DG,7.0,5.5,5.6,5.0,6.1,7.1,6.3,8.2,9.0,8.9
DG,7.0,5.5,5.3,5.0,6.2,7.2,6.6,8.2,8.8,9.3
DG,7.0,5.5,5.4,5.0,6.3,7.4,6.8,9.3,9.1,9.4
DG,7.0,5.5,5.4,5.1,6.2,7.4,6.8,8.2,8.8,9.3
DG,7.0,5.4,5.3,4.8,6.1,7.2,6.5,8.5,9.2,9.4
DG,7.0,5.4,5.7,5.0,6.7,7.6,6.1,8.8,9.3,9.7
DG,7.0,5.4,5.4,4.8,6.0,7.2,6.6,8.4,9.2,9.7
DG,7.0,5.4,5.3,5.0,6.0,7.1,6.6,8.3,9.0,9.0
DG,7.0,5.4,5.4,5.0,6.1,7.2,6.7,8.6,8.7,8.8
DG,7.0,5.4,5.4,5.2,6.2,7.2,6.1,8.1,8.5,9.4
DG,7.0,5.4,5.3,4.8,6.0,7.0,6.6,8.2,8.8,9.1
DG,7.0,5.4,5.4,5.0,6.5,7.2,6.3,8.6,9.3,9.7
DG,7.0,5.3,5.2,4.8,5.8,7.1,6.5,8.0,8.2,9.2
DG,7.0,5.2,5.2,5.0,6.5,7.5,6.3,8.5,8.8,9.3
DG,6.9,5.3,5.3,4.5,6.2,6.8,5.7,8.4,8.8,9.6
DG,6.6,5.0,4.9,4.8,5.7,6.6,6.1,7.7,8.3,9.0
DG,6.6,4.7,4.5,4.1,5.8,7.0,6.6,8.2,8.6,9.4
DG,6.5,5.2,5.1,4.8,6.2,6.9,6.6,8.2,8.7,9.2
DG,6.5,4.5,5.0,4.0,5.0,6.0,5.5,7.2,7.7,8.7
DG,6.2,5.0,4.9,4.5,6.0,6.8,6.0,8.2,8.4,9.4
DG,6.0,4.8,4.6,4.2,5.8,6.8,6.0,7.7,8.8,9.0
