
AQ,11.6,10.1,10.1,10.0,9.1,9.1,9.2,9.3,9.2,9.2,9.2,9.1,NaN,10.7,10.9
AQ,11.5,9.7,9.5,9.2,8.5,8.6,8.8,8.8,8.9,9.0,9.0,9.0,9.8,10.5,11.0
AQ,11.3,10.0,9.6,9.6,9.1,9.2,9.3,9.3,9.4,9.5,9.6,9.7,10.7,11.1,11.5
AQ,11.3,10.0,9.6,9.6,9.0,9.2,9.4,9.5,9.6,9.6,9.6,9.6,10.4,11.0,11.6
AQ,10.5,8.7,8.5,8.5,7.7,7.9,8.1,8.2,8.3,8.4,8.5,8.5,9.1,9.5,10.0
AQ,10.3,NaN,8.8,8.9,7.2,8.1,8.3,8.5,8.5,NaN,8.5,8.4,9.5,9.7,10.2
AQ,10.2,8.5,8.5,8.5,7.6,7.9,7.8,8.1,8.0,8.0,8.0,7.9,8.9,9.3,9.7
AQ,10.0,8.3,8.0,8.5,8.0,8.1,8.0,7.8,7.9,7.9,8.1,8.2,9.1,9.7,9.8
AQ,10.0,8.2,8.3,8.0,7.6,7.6,7.6,7.7,7.8,7.8,8.0,8.1,9.1,9.5,10.0
AQ,10.0,NaN,8.2,8.2,7.7,7.7,7.7,7.7,7.8,7.8,7.9,8.0,8.5,9.0,9.5
AQ,9.9,8.4,8.3,8.2,7.5,7.6,7.7,7.8,7.8,7.9,8.0,8.2,9.2,9.3,10.0
AQ,9.9,NaN,8.2,8.2,7.2,7.3,7.4,7.4,7.5,7.5,7.6,7.6,8.6,9.2,9.5
AQ,9.8,8.2,7.2,7.8,7.2,7.3,7.3,7.4,7.5,7.6,7.7,7.9,8.8,9.2,9.7
AQ,9.8,NaN,8.1,7.9,7.6,7.8,7.9,8.0,8.1,8.1,8.0,7.9,9.0,NaN,NaN
AQ,9.7,8.9,8.5,8.5,7.8,7.9,8.2,8.1,8.1,8.2,8.2,8.2,9.1,9.5,10.1
AQ,9.7,8.3,7.9,7.9,7.1,7.2,7.3,7.5,7.7,7.8,7.9,8.0,8.8,9.4,9.8
AQ,9.7,7.7,7.7,7.7,7.0,7.3,7.5,7.5,7.6,7.7,7.8,8.0,8.7,9.3,9.7
AQ,9.6,8.3,8.2,8.1,7.8,7.9,7.9,8.2,8.4,8.5,8.6,8.7,9.5,10.2,10.5
AQ,9.6,8.0,7.8,7.6,6.9,7.1,7.7,7.7,7.7,7.8,7.8,8.0,9.0,9.3,9.8
AQ,9.6,7.8,7.2,8.0,7.1,7.7,7.7,7.8,7.9,7.9,7.9,7.8,9.0,9.5,9.1
AQ,9.6,7.2,8.0,7.8,7.3,7.4,7.5,7.6,7.7,7.8,7.8,7.9,8.6,9.1,9.6
AQ,9.5,8.0,8.0,7.8,7.0,7.2,7.2,7.4,7.5,7.5,7.6,7.6,8.4,9.1,9.0
AQ,9.5,7.9,7.9,7.8,6.8,6.9,7.1,7.2,7.3,7.4,7.6,7.7,8.2,8.8,8.9
AQ,9.5,7.7,7.6,7.5,7.2,7.4,7.4,7.4,7.6,7.6,7.8,7.8,8.7,9.4,9.7
AQ,9.5,7.7,7.5,7.0,6.5,6.7,6.9,7.1,7.5,7.6,7.6,7.8,8.7,9.2,9.8
AQ,9.5,7.6,7.5,7.8,7.3,7.3,7.4,7.4,7.5,7.6,7.7,7.8,8.9,9.5,10.0
AQ,9.5,7.6,7.5,7.8,7.0,7.0,7.1,7.3,7.3,7.4,7.4,7.5,8.2,8.7,9.2
AQ,9.5,7.0,7.7,7.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.5,8.7
AQ,9.4,7.5,7.3,6.9,6.9,6.9,7.0,7.0,7.1,7.1,7.2,7.3,8.1,8.5,9.1
AQ,9.4,NaN,7.0,6.9,6.4,6.7,6.7,7.0,7.0,7.2,7.4,7.6,8.0,8.2,9.2
AQ,9.3,8.0,7.5,7.3,7.0,7.5,7.5,7.5,7.5,7.6,7.7,7.8,8.5,8.9,9.5
AQ,9.3,7.8,7.7,7.6,6.9,7.0,7.1,7.2,7.3,7.4,7.5,7.6,8.5,9.0,9.5
AQ,9.3,7.7,7.5,8.0,7.1,7.4,7.3,7.3,7.2,7.3,7.5,7.4,8.3,8.7,9.3
AQ,9.3,7.7,7.6,7.6,6.9,6.9,7.1,7.5,7.5,7.6,7.6,7.6,8.6,8.9,9.4
AQ,9.2,7.9,7.7,7.6,6.8,6.8,6.9,7.0,7.3,7.3,7.7,7.9,8.6,9.1,9.4
AQ,9.2,7.5,7.5,7.7,7.0,7.0,7.0,7.2,7.2,7.3,7.4,7.4,8.5,8.6,9.4
AQ,9.1,7.6,7.5,7.3,6.9,7.0,7.1,7.2,7.3,7.4,7.7,7.8,8.8,9.2,9.6
AQ,9.1,7.5,7.3,7.5,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,8.0,8.1,8.8
AQ,9.1,7.3,7.2,7.3,6.5,6.6,6.6,8.7,6.8,6.8,6.9,6.9,8.0,8.6,8.7
AQ,9.0,7.4,7.3,7.4,6.7,6.8,6.8,8.9,7.0,7.0,7.1,7.0,8.1,8.7,8.8
AQ,9.0,7.3,7.2,7.3,6.4,6.6,6.7,7.0,7.1,7.1,7.3,7.6,8.6,9.1,8.9
AQ,9.0,NaN,7.5,NaN,6.8,NaN,7.3,NaN,6.0,6.2,6.4,6.6,7.5,8.2,8.0
AQ,8.7,8.2,7.7,7.8,6.8,6.9,7.0,7.1,7.2,7.3,7.4,7.5,7.9,8.4,8.9
AQ,8.7,7.6,7.5,7.4,6.7,6.8,6.8,8.9,7.1,7.2,7.4,7.6,8.4,8.9,9.3
AQ,8.5,7.0,7.0,7.1,6.0,6.2,6.6,8.8,6.9,7.1,7.2,7.3,8.3,8.7,9.0
AQ,8.5,6.8,6.5,6.5,6.2,6.3,6.4,6.8,7.1,7.2,7.4,7.4,8.3,8.7,9.3
AQ,8.3,NaN,6.2,6.6,5.9,6.1,5.8,8.1,7.0,7.2,7.3,7.3,8.4,8.7,9.4
AQ,8.0,6.5,6.2,6.1,5.3,5.8,6.1,6.9,7.2,7.2,7.2,7.2,8.0,8.5,8.8



,
,,,,,,,,,,,,,,
