KF,12.7,10.6,10.7,10.2,11.8,12.8,9.8,13.8,13.7,14.5
KF,12.5,11.0,11.0,10.7,11.8,12.3,10.4,12.4,13.1,14.4
KF,12.5,10.6,10.1,9.5,11.7,11.0,10.4,12.8,12.0,13.5
KF,12.3,10.4,10.1,9.9,11.1,11.5,9.3,12.0,12.5,13.5
KF,12.0,9.8,9.6,9.3,12.2,12.8,11.1,13.8,14.6,NaN
KF,12.0,10.5,10.4,10.0,12.0,12.5,10.6,13.2,13.7,14.2
KF,11.8,10.5,10.6,10.3,12.0,12.6,10.4,13.2,13.5,14.0
KF,11.7,10.1,10.0,9.7,11.5,12.2,10.2,13.4,13.8,14.2
KF,11.5,10.0,10.0,8.5,11.3,12.3,9.8,12.8,13.5,13.4
KF,11.5,9.7,10.2,9.5,11.5,12.2,10.2,12.8,13.5,13.8
KF,11.5,10.0,10.0,9.5,11.5,12.0,10.0,12.8,13.5,14.0
KF,11.5,10.0,9.8,9.4,11.5,11.9,9.8,13.2,13.0,13.6
KF,11.4,9.5,9.4,9.3,11.1,11.7,9.7,12.2,12.8,13.4
KF,11.4,9.5,9.4,9.5,11.6,11.9,10.0,13.0,13.1,13.5
KF,11.3,9.8,9.5,9.3,11.5,12.0,10.0,12.5,13.0,13.6
KF,11.3,9.6,9.6,9.3,11.2,11.9,9.6,12.7,13.1,13.5
KF,11.3,10.0,10.1,9.6,12.3,12.1,10.6,13.0,14.1,14.1
KF,11.2,9.6,9.7,9.0,10.7,11.5,9.9,12.5,13.2,13.0
KF,11.0,9.6,9.9,9.7,10.7,11.5,9.4,12.2,12.7,13.0
KF,11.0,9.0,8.8,8.2,10.6,11.5,9.6,NaN,12.7,13.3
KF,11.0,9.3,9.3,9.3,10.3,11.3,9.5,12.7,12.9,12.6
KF,11.0,9.4,9.1,8.9,10.9,11.3,9.4,11.9,12.4,13.1
KF,11.0,9.1,9.6,9.1,10.5,11.8,10.4,12.3,12.6,13.2
KF,11.0,9.4,9.2,9.1,NaN,11.9,9.8,12.4,12.8,13.1
KF,11.0,9.5,9.3,9.1,11.0,11.9,9.9,NaN,13.4,13.8
KF,10.8,9.3,9.4,8.8,10.9,11.5,10.0,12.3,12.5,13.5
KF,10.8,9.2,8.9,8.8,10.8,11.2,9.2,12.0,12.3,13.2
KF,10.8,9.0,8.8,8.8,10.5,11.3,9.2,12.0,12.5,12.8
KF,10.8,9.3,9.3,8.8,10.5,11.5,9.5,NaN,12.5,13.5
KF,10.7,8.9,8.7,8.4,11.1,11.5,9.4,12.2,12.3,12.8
KF,10.5,9.2,9.0,8.6,10.0,10.7,8.4,11.9,12.0,12.0
KF,10.5,8.8,8.8,8.3,11.0,11.2,9.2,NaN,12.3,13.0
KF,10.5,8.9,8.8,8.8,10.8,11.5,9.8,12.4,12.6,13.0
KF,10.5,8.7,8.5,8.3,10.9,11.0,9.2,12.1,12.2,13.0
KF,10.4,9.0,9.0,8.5,10.6,11.6,9.6,12.3,12.5,13.0
KF,10.3,8.3,8.0,7.5,9.3,9.9,8.0,10.7,10.8,12.7
KF,10.2,8.9,8.3,8.5,10.1,10.8,9.1,11.2,11.4,12.7
KF,10.2,8.9,8.6,8.3,10.2,10.9,9.1,12.0,11.4,12.7
KF,10.0,9.0,8.5,8.0,10.0,11.0,9.0,NaN,12.0,12.5
KF,9.7,7.8,7.5,7.2,9.3,10.1,8.4,10.7,11.2,11.7
