HJ,11,8.5,8.5,7.8,9.2,10.7,9.3,10.8,11.5,11.5
HJ,8.8,7.3,7.4,6.3,8.2,9,8.3,9.8,10.5,11
HJ,8.8,7.3,7.3,6.5,8.3,9.2,8.4,10,10.7,11.2
HJ,8.7,7.8,8,6.7,8.9,9.5,8.7,10.4,10.9,11.1
HJ,8.5,7,7.1,6.1,8,9,8.5,9.6,10.4,10.7
HJ,8.5,6.9,7,5.7,7.9,8.8,8.2,9.2,10.1,10.9
HJ,8.5,6.8,7.1,6.5,7.9,9,7.7,9.5,10.3,10.2
HJ,8.5,6.8,7,5.8,8.1,8.9,8,9.5,10.2,10.7
HJ,8.4,6.7,7,6,8,9,7.9,9.5,9.9,10
HJ,8.3,7,6.9,6,8.1,8.5,7.8,9.3,9.9,10.5
HJ,8.3,6.9,6.6,6,7.7,8.7,8,9.7,10.2,10.9
HJ,8.3,6.9,6.9,6.6,7.6,8.5,8.1,9.5,10.4,11.3
HJ,8.3,6.8,6.8,5.9,8,8.7,7.9,9.6,9.6,10.5
HJ,8.3,6.8,6.8,5.7,7.6,8.4,8,9.3,9.7,10.5
HJ,8.3,6.8,6.8,5.8,7.5,8.3,7.8,NaN,9.5,10.3
HJ,8.3,6.8,6.6,6.2,7.2,8.5,7.7,9.3,9.5,10.4
HJ,8.3,6.8,6.7,5.9,7.9,8.7,7.9,9.3,9.9,10.2
HJ,8.3,6.8,6.9,5.8,8.1,8.9,8.2,9.5,10.1,10.6
HJ,8.3,6.8,6,6.3,7.9,8.8,8.3,9.6,10.3,10.5
HJ,8.3,6.8,6.7,5.7,7.7,8.5,7.8,9.5,9.9,10.5
HJ,8.3,6.8,6.6,6,7.8,8.3,7.6,9.2,9.8,9.5
HJ,8.3,6.8,6.9,5.7,7.8,8.7,8,9.2,9.7,10.7
HJ,8.3,6.8,6.9,6,7.9,8.7,7.8,9,9.8,10.4
HJ,8.3,6.8,6.8,5.8,7.6,8.5,7.8,9.5,10,10.3
HJ,8.3,6.8,6.9,5.7,7.6,8.3,NaN,9.1,9.9,10.5
HJ,8.3,6.8,6.9,5.7,8.1,8.8,8,9.4,10.2,10.6
HJ,8.3,6.7,6.8,5.7,7.6,8.6,7.7,9.3,9.8,10.9
HJ,8.3,6.7,6.8,5.6,7.9,8.5,7.9,9.3,10,10.5
HJ,8.3,6.7,6.8,5.8,7.8,8.7,7.9,9.6,10.1,10.7
HJ,8.3,6.7,6.6,5.3,7.7,8.4,7.7,9.1,9.6,10.3
HJ,8.3,6.7,6.8,5.8,7.6,8.5,8,9.2,10,10.5
HJ,8.3,6.6,6.7,5.6,7.7,8.7,7.8,9.2,9.8,10.3
HJ,8.2,6.9,6.7,5.8,7.4,8.4,7.8,9.1,9.6,9
HJ,8.2,6.9,6.5,6,7.3,8.2,7.3,9,9.6,10.2
HJ,8.2,6.8,6.7,6,7.6,8.5,7.3,9.1,9.8,10.4
HJ,8.2,6.8,6.7,5.5,NaN,8.8,8,9.2,10.1,10
HJ,8.2,6.8,6.8,5.7,7.6,8.8,8,9.3,10,10.5
HJ,8.2,6.7,6.9,5.7,7,8.8,7.9,9,9.6,10.1
HJ,8.2,6.7,6.7,5.6,7.8,8.6,8,9.2,10,10.5
HJ,8.2,6.7,6.7,5.7,7.4,8.3,7.6,9,9.6,10.1
HJ,8.2,6.6,6.3,5.9,7.5,8.3,7.5,8.9,9.6,9.9
HJ,8.2,6.5,6.5,5.6,7.5,8.2,7.5,8.8,9.5,10
HJ,8.2,6.4,6.6,5.5,7.4,8.3,7.5,9.1,9.8,10.6
HJ,8.2,6.3,5.8,5.3,7.3,8.3,7.6,9.2,9.8,10
HJ,8.1,6.7,6.7,6,7.7,8.5,7.5,9.4,9.5,10.4
HJ,8.1,6.6,NaN,6.1,NaN,8.9,8,11,NaN,10.5
HJ,8.1,6.5,6.5,5.8,7.6,8.5,8.3,9.8,10.4,10.3
HJ,8,6.5,6.6,5.8,7.6,8.5,7.7,9.2,9.8,10.5
HJ,8,6.5,6,5.5,7.5,8,7.5,9,9.5,10
HJ,7.7,5.9,5.9,5.5,7,8,7,8.9,9.4,9.7
