HJ,13.0,11.0,11.0,10.5,11.0,11.0,11.0,10.0,13.0,13.5
HJ,10.5,7.8,7.6,7.3,8.9,9.5,10.1,9.2,10.6,12.8
HJ,12.0,10.5,10.5,10.0,11.5,12.0,12.2,11.0,13.5,14.0
HJ,13.5,11.4,11.8,10.8,12.1,12.6,12.4,NaN,14.1,14.1
HJ,12.0,10.4,10.5,10.0,11.0,11.3,11.5,10.3,12.8,13.5
HJ,14.5,12.5,12.3,12.0,12.3,12.4,12.5,11.5,14.0,16.0
HJ,12.0,10.5,10.7,10.3,11.7,12.3,12.5,10.2,13.8,14.6
HJ,13.0,11.5,11.1,10.5,11.5,12.2,12.0,10.6,12.7,14.5
HJ,12.0,9.5,9.5,9.3,9.5,10.5,11.0,9.5,12.0,12.8
HJ,12.5,9.5,9.6,9.0,10.7,11.1,11.0,9.3,12.3,12.9
HJ,9.7,7.8,7.9,7.6,9.3,9.9,10.1,8.5,11.1,11.6
HJ,12.1,9.9,10.4,9.2,9.2,9.2,9.6,8.5,10.4,12.9
HJ,12.3,11.0,10.8,10.3,11.8,12.0,11.9,10.3,13.5,14.2
HJ,11.5,10.0,10.2,10.0,11.0,11.7,11.7,11.0,13.0,13.5
HJ,11.8,9.8,9.6,8.8,10.8,11.8,12.0,10.7,14.0,NaN
HJ,11.0,9.0,9.2,9.0,9.6,10.5,10.7,13.3,11.8,13.1
HJ,10.0,8.5,8.2,8.0,9.0,9.3,9.3,7.5,10.8,11.3
HJ,12.5,10.9,11.1,10.1,10.9,11.5,12.2,10.2,13.7,13.3
HJ,10.3,8.5,8.5,8.5,9.8,10.1,10.5,8.8,11.5,11.8
HJ,10.5,8.8,8.5,8.4,10.7,NaN,10.6,9.1,12.5,12.4
HJ,11.0,9.9,9.6,9.6,10.9,11.2,11.4,10.1,13.0,13.2
HJ,11.2,9.2,9.9,9.5,10.7,10.7,10.0,9.2,12.3,12.9
HJ,9.5,8.3,8.3,8.2,10.0,10.2,10.2,9.2,12.0,12.6
HJ,11.3,8.7,9.6,9.3,9.6,10.3,10.5,9.2,11.9,12.7
HJ,11.5,9.5,9.0,9.3,10.0,9.9,9.9,8.8,11.7,12.0
HJ,10.5,8.5,8.5,8.5,10.0,10.7,11.0,9.5,12.3,13.0
HJ,11.0,8.8,9.0,8.4,10.0,10.5,10.7,9.4,12.2,12.5
HJ,11.0,8.5,9.0,8.0,9.0,9.5,9.7,9.0,11.0,12.0
HJ,11.5,10.0,9.8,9.3,10.1,10.6,10.8,9.4,12.3,13.0
HJ,10.5,8.3,8.0,8.2,9.7,10.2,10.6,9.2,11.9,12.4
HJ,10.0,8.0,7.9,7.8,9.5,10.0,10.3,9.0,12.0,12.0
HJ,10.3,8.1,8.0,7.9,9.5,10.2,10.4,9.2,11.5,12.1
HJ,9.5,8.0,7.8,7.5,10.0,10.3,10.5,NaN,11.5,12.5
HJ,10.7,8.0,8.6,8.4,10.2,10.3,10.4,9.2,11.5,12.4
HJ,8.5,6.3,6.3,7.4,9.0,9.8,10.0,8.4,10.5,12.0
HJ,10.4,7.8,7.9,7.6,9.7,10.5,10.9,9.4,12.0,12.6
HJ,10.4,8.8,8.5,8.6,9.6,10.2,10.4,9.2,11.0,12.4
HJ,9.6,7.7,7.6,7.1,9.1,8.8,9.4,7.7,10.6,10.8
HJ,9.0,7.0,7.0,6.8,8.2,9.0,9.2,8.2,10.5,11.0
HJ,9.5,8.0,8.0,8.0,8.7,9.6,9.7,8.4,11.3,11.8
HJ,8.5,7.5,7.5,7.0,7.5,8.0,8.5,7.8,10.0,11.0
