SD,6.5,9.5,NaN,6.7,6.5,6.8,7.1,7.9,8.3,8.4,8.6,8.8,9.5,10,10
SD,6,9,6.6,6.1,6.1,6.5,7,7.8,8.1,8.2,8.3,8.5,9,9.6,9.8
SD,6,8.9,6.4,6,5.5,5.7,6.1,6.5,6.8,7.2,7.6,7.8,8.6,8.8,8.9
SD,6,8.5,6.4,6.3,6.2,6.5,7,7.5,7.7,7.9,8.1,8.2,8.8,9.2,9.4
SD,5.7,8.5,6.1,5.8,5.9,6.4,6.8,7.2,7.6,8,8.1,8.3,9,9.5,9.5
SD,5.5,8.5,5.9,5.8,5.8,6.1,6.7,6.8,NaN,7.7,8.1,8.3,8.9,9.2,8.9
SD,5.5,8.3,5.7,5.6,5.7,5.7,5.9,6.4,6.7,7.2,7.5,8,8.6,9,8.4
SD,5.5,8,5.9,5.6,5.5,5.6,6.2,7.1,7.3,7.5,7.7,8,8.6,NaN,9
SD,5.5,8,5.7,5.6,5.5,5.8,6.2,6.4,6.8,7.2,7.5,7.7,8.5,9.2,8.9
SD,5.4,8.4,5.7,5.7,5.6,6.1,6.6,7,7.4,7.9,8.3,8.5,9.1,9.5,9.5
SD,5.3,8.3,5.6,5.2,4.8,5.3,5.9,6.7,7.1,7.6,8,8.3,8.9,9.3,9.5
SD,5.3,8.3,5.6,5.4,5.3,5.6,6,6.2,6.4,6.8,7.1,7.4,8,8.4,8.4
SD,5.2,8,5.7,5.4,5.2,5.5,5.8,6.9,7.2,7.5,7.6,7.7,8.4,8.9,8.8
SD,5.1,8,NaN,NaN,5,5.4,6.1,6.6,6.8,7.2,7.9,8,8.7,8.9,9.1
SD,5.1,7.5,5.3,5.3,4.9,5.4,5.9,6.5,6.7,7.1,7.4,7.6,8.1,8.6,8.8
SD,5,8.3,5.1,5.2,5.3,5.6,6.1,6.8,7.2,7.6,8,8.4,9,9.3,9.2
SD,5,8,5.8,5.1,5.4,6.2,6.2,7.1,7.2,7.3,7.5,7.6,8.5,NaN,7.9
SD,5,8,NaN,NaN,5.1,5.2,5.3,5.5,5.8,6,6.2,6.5,NaN,NaN,8.2
SD,5,8,5.4,5.2,5,5.4,5.8,6.4,6.7,6.9,6.9,7.1,7.7,8,8.2
SD,5,7.9,5.2,NaN,4.9,5.4,6.1,6.5,6.7,7.2,7.5,7.7,8.3,8.7,8.9
SD,5,7.8,5.4,5.2,5.1,5.3,5.7,6.3,6.6,7,7.1,7.3,7.9,8.3,8.4
SD,5,7.8,5.4,5.2,5.2,5.7,6.3,7.1,7.5,7.8,8.1,8.3,9,9.3,9.3
SD,5,7.8,5,4.8,4.7,5,5.4,6.1,6.5,7,7.5,8,8.8,8.8,8.8
SD,5,7.8,5.8,5.5,5.6,6,6.4,7,7.2,7.3,7.7,7.9,8.5,8.8,8.6
SD,4.8,7.8,5,5.2,4.8,5.1,5.2,5.4,5.6,5.7,5.9,6,6.6,6.9,6.8
SD,4.8,7.8,5.3,4.8,4.5,4.9,5.3,6,6.2,6.5,6.8,7.2,8,8.3,8.4
SD,4.8,7.8,5.1,4.9,4.9,5.2,5.4,6,6.3,6.7,7,7.3,8,8.3,8.3
SD,4.8,7.5,5,5.1,4.9,5.2,5.4,5.7,6,6.2,6.6,6.8,7.5,7.6,7.6
SD,4.8,7.5,NaN,4.5,4.4,4.8,5.4,5.8,6,6.6,6.9,7.1,7.8,8.4,8.1
SD,4.8,7.5,5.1,4.8,4.6,4.9,5.4,5.9,6.2,6.6,7.2,7.5,7.9,8.1,8.7
SD,4.8,7.5,5.3,5,4.8,5.2,5.5,6,6.3,6.8,7.2,7.5,8,8.2,8.2
SD,4.8,7.3,NaN,4.8,4.6,4.7,4.8,5.2,5.5,5.8,6.2,6.4,7,7.3,7.5
SD,4.7,7.8,4.9,4.8,4.7,5,5.5,6.2,6.5,6.9,7.3,7.6,8.3,8.6,8.6
SD,4.7,7.7,5.1,5,4.6,5,5.2,5.7,6,6.4,6.6,6.8,7.9,8.1,7.9
SD,4.7,7.7,5,4.8,4.7,5,5.5,6,6.3,6.6,6.8,6.3,7.7,8.1,8
SD,4.7,7.7,5.3,5,5.1,5.4,5.8,6.1,6.4,6.8,7.1,7.1,NaN,NaN,7.2
SD,4.6,7.3,4.8,4.7,4.5,4.7,5,5.5,5.9,6.3,6.8,7.1,7.7,8.1,8.2
SD,4.5,7.5,NaN,NaN,NaN,4.5,5.6,6,NaN,6.5,6.9,7,7.6,NaN,NaN
SD,4.5,7.5,5,4.7,4.5,4.8,5.4,5.7,6,6.3,6.6,6.8,7.4,7.7,7.8
SD,4.5,7.5,4.7,4.6,4.5,4.8,5.2,5.8,6.2,6.5,6.8,6.9,7.6,7.9,7.9
SD,4.5,7.5,4.8,4.5,4.4,5,4.9,5.2,6,6.5,7,7.1,7.7,8,7.9
SD,4.5,7.3,4.8,4.8,4.5,5,5.3,5.7,6.2,6.4,7,7.1,7.9,8,8.3
SD,4.4,7.3,4.8,4.5,4.3,4.8,5.3,5.9,6.2,6.6,7,7.2,7.8,8.1,8.4
SD,4.3,7.3,4.8,4.5,4.3,4.8,5.3,5.9,6.2,6.3,6.4,6.7,7.5,7.9,8
SD,4,7,4.3,4,3.9,4.3,4.9,5.5,5.9,6.4,6.8,7.1,7.5,8,8
SD,4,6.5,4.3,4.1,3.7,4,4.3,4.7,4.9,5.2,5.5,5.8,6.5,7.1,6.7
SD,3.6,6.5,4.1,4.1,3.7,4.2,4.5,5.3,5.6,6,6.8,7,7.6,8.2,8.1
