KD,8.7,6.4,5.8,6.1,6.1,6.2,6.4,6.9,7.8,8.1,8.2,8.5,9.1,10.0,9.7
KD,8.6,6.2,5.9,6.2,5.9,6.2,6.5,7.1,8.0,8.3,8.4,8.6,9.2,9.7,9.7
KD,8.6,6.2,5.9,5.9,5.8,6.1,6.7,7.4,8.4,8.5,8.6,8.6,9.4,9.9,9.7
KD,8.6,5.8,5.8,6.0,5.7,5.9,6.0,6.9,7.7,7.9,8.0,8.1,8.8,9.4,9.5
KD,8.5,6.3,5.8,6.0,5.6,6.0,6.3,7.1,8.1,8.3,8.5,8.7,9.4,10.1,10.0
KD,8.5,6.3,5.8,6.0,5.8,6.1,6.4,7.1,8.0,8.3,8.5,8.5,9.1,9.5,9.7
KD,8.5,6.2,5.9,6.0,5.6,6.0,6.5,7.2,7.8,8.2,8.4,8.4,9.0,9.7,9.7
KD,8.5,6.2,5.8,6.0,5.8,6.0,6.2,6.8,7.8,8.1,8.2,8.3,8.8,9.7,9.4
KD,8.5,6.2,5.8,5.9,5.7,6.1,6.4,7.0,7.7,8.1,8.3,8.4,9.0,9.4,9.7
KD,8.5,6.2,5.8,6.0,5.8,6.0,6.3,7.0,7.8,8.0,8.2,8.5,9.3,9.9,9.6
KD,8.5,6.2,5.8,6.0,5.7,6.0,6.3,7.0,7.9,8.2,8.2,8.4,9.0,9.8,9.7
KD,8.5,6.2,5.8,6.1,5.7,6.0,6.1,7.0,8.0,8.2,8.3,8.5,8.9,9.5,9.6
KD,8.5,6.2,5.8,6.1,5.9,6.1,6.2,7.1,7.8,8.1,8.3,8.3,92.0,9.9,9.6
KD,8.5,6.2,5.8,6.0,5.6,5.8,6.1,6.9,7.7,8.0,8.3,8.5,92.0,9.7,9.6
KD,8.5,6.1,5.7,5.8,5.7,5.8,6.3,7.0,8.0,8.2,8.3,8.5,9.3,10.1,9.6
KD,8.5,6.1,5.7,6.0,5.6,5.9,6.1,6.9,7.8,8.0,8.1,8.4,8.7,9.5,9.6
KD,8.5,6.1,5.8,6.0,5.8,6.1,6.4,7.0,8.0,8.2,8.3,8.5,9.1,9.7,9.6
KD,8.5,6.1,5.8,6.0,5.8,6.1,6.4,7.0,7.9,8.0,8.2,8.4,9.0,9.9,8.7
KD,8.5,6.1,5.7,5.8,5.7,5.8,6.0,6.5,NaN,8.0,8.3,8.6,9.2,9.3,9.6
KD,8.5,6.1,5.7,6.1,5.7,5.9,6.2,6.8,7.6,7.8,7.9,8.1,8.9,9.4,9.4
KD,8.5,6.1,5.7,6.1,5.8,6.1,6.3,7.0,7.9,8.1,8.3,8.5,9.0,9.5,9.6
KD,8.5,6.1,5.8,6.0,5.7,6.0,6.3,6.7,7.3,7.9,8.2,8.2,9.0,9.2,9.5
KD,8.5,6.1,5.8,6.0,5.7,6.0,6.4,6.8,7.6,7.9,8.0,8.2,8.8,9.4,9.3
KD,8.5,6.1,5.8,6.0,5.8,6.1,6.4,7.0,8.0,8.3,8.4,8.6,9.1,9.7,9.6
KD,8.5,6.1,5.8,6.2,5.8,6.0,6.3,7.0,7.7,8.0,8.1,8.3,9.1,9.7,9.6
KD,8.5,6.1,5.8,6.1,5.7,6.0,6.3,7.0,7.2,8.0,8.1,8.3,9.0,9.4,9.6
KD,8.5,6.0,5.8,6.0,5.8,6.9,6.2,6.6,7.3,7.5,7.8,8.2,8.9,9.5,9.5
KD,8.5,6.0,5.8,6.9,5.6,5.8,6.0,6.7,7.6,7.9,8.0,8.1,8.8,9.3,9.5
KD,8.5,6.0,5.8,6.0,5.8,6.0,6.4,6.8,7.9,8.1,8.2,8.4,9.3,9.7,9.6
KD,8.5,6.0,5.8,6.1,5.9,5.8,6.1,6.8,8.0,8.2,8.3,8.4,8.9,9.1,9.4
KD,8.5,6.0,5.7,5.9,5.7,5.9,6.1,6.7,7.5,7.8,8.0,8.2,8.8,9.2,9.5
KD,8.5,6.0,5.5,5.8,5.5,5.7,6.0,6.8,7.5,7.7,7.9,8.2,9.0,9.4,9.2
