HJ,14.5,13.5,13.5,12.8,12.5,13.5,11.5,14.5,14.8,14.5
HJ,14.2,12.4,12.2,11.5,14.0,14.7,13.0,15.1,15.3,15.8
HJ,14.0,13.0,12.8,12.5,14.5,15.0,13.3,15.5,15.8,14.8
HJ,14.0,11.7,11.3,11.5,12.3,14.0,10.4,14.3,15.1,14.5
HJ,14.0,12.0,12.2,11.0,13.5,14.0,11.3,14.6,15.2,14.3
HJ,13.8,11.5,11.9,11.8,13.8,14.0,11.2,14.4,NaN,14.9
HJ,13.8,11.8,11.5,10.9,13.9,14.3,11.8,15.5,16.8,NaN
HJ,13.7,12.2,11.8,11.4,14.0,14.6,10.5,14.1,15.3,15.2
HJ,13.5,11.0,10.9,10.4,12.7,13.3,10.9,13.3,14.9,14.3
HJ,13.5,12.0,10.7,10.0,13.4,13.7,10.8,13.7,13.9,13.8
HJ,13.5,12.0,11.7,11.3,12.4,13.2,10.8,13.8,14.2,13.4
HJ,13.5,11.8,12.0,11.2,13.6,13.9,11.0,14.2,15.5,15.0
HJ,13.5,12.0,12.0,11.0,13.0,13.0,11.0,13.0,14.5,13.5
HJ,13.5,11.8,11.5,10.5,13.4,14.1,11.3,14.4,14.5,15.0
HJ,13.5,12.0,12.6,11.8,13.5,13.8,10.9,14.8,14.8,14.6
HJ,13.5,12.0,11.8,11.5,13.3,13.5,10.5,14.0,15.2,14.5
HJ,13.5,11.5,11.3,10.9,NaN,14.7,10.7,14.5,15.2,14.5
HJ,13.4,11.6,11.4,10.8,12.8,14.1,10.6,14.8,15.2,14.6
HJ,13.4,11.8,11.4,10.6,13.2,NaN,13.7,NaN,15.0,14.9
HJ,13.3,10.8,10.7,10.2,13.0,13.6,10.8,13.9,15.4,14.7
HJ,13.3,11.4,11.5,11.2,13.3,13.9,10.5,14.4,14.7,14.4
HJ,13.3,11.5,11.3,10.8,13.5,13.8,11.3,14.2,14.4,14.6
HJ,13.2,11.8,11.4,10.7,13.4,14.1,11.2,14.3,15.3,14.3
HJ,13.2,10.8,10.5,10.1,12.7,13.3,10.3,13.1,14.4,14.1
HJ,13.2,11.3,11.2,10.8,12.8,13.7,10.8,13.8,14.6,14.2
HJ,13.0,11.2,11.3,10.0,13.2,13.5,10.0,13.6,14.1,14.1
HJ,13.0,11.0,10.7,10.1,13.2,13.5,10.8,13.5,14.7,14.4
HJ,13.0,11.4,10.3,10.5,13.2,13.6,10.8,13.7,13.4,14.5
HJ,13.0,11.5,11.3,11.0,13.7,14.3,11.6,14.3,15.7,15.0
HJ,13.0,10.7,10.5,10.2,12.7,14.0,10.1,14.1,14.6,14.0
HJ,13.0,11.5,11.5,11.0,13.5,14.0,12.0,14.5,15.0,15.5
HJ,12.9,11.5,11.2,10.7,13.5,13.7,10.9,13.4,14.8,14.6
HJ,12.5,10.5,10.6,9.7,12.8,13.3,10.4,13.4,14.4,14.3
HJ,12.5,10.6,10.3,9.9,12.7,13.9,11.2,13.9,14.1,14.8
HJ,12.5,10.7,10.2,10.0,12.8,13.0,10.3,13.5,14.8,14.4
HJ,12.5,10.8,10.6,10.0,12.5,13.1,10.2,13.8,14.3,14.0
HJ,12.5,10.5,10.4,10.4,12.5,13.0,10.3,13.3,14.2,14.0
HJ,12.5,11.0,10.1,10.8,13.1,13.7,11.4,14.0,14.5,14.8
HJ,12.2,9.7,9.6,9.2,11.5,12.2,9.8,13.2,13.8,13.7
HJ,11.3,8.9,8.9,8.4,10.8,11.2,9.0,11.5,12.2,12.4
