HJ,10.7,9.8,9.8,9.1,10.7,10.8,8.5,11.2,12.0,12.2
HJ,10.5,9.0,9.0,8.5,10.8,11.8,9.6,12.2,12.7,13.5
HJ,10.5,9.0,8.6,8.3,8.6,11.2,9.6,12.1,12.6,12.5
HJ,10.5,8.5,8.3,8.0,10.8,11.0,9.3,11.5,12.0,12.8
HJ,10.5,9.5,9.5,9.0,10.5,11.3,9.5,12.0,12.7,12.3
HJ,10.5,8.6,8.4,8.1,10.1,11.1,9.1,11.7,12.3,12.6
HJ,10.3,8.6,NaN,8.0,10.0,10.8,8.8,11.2,NaN,11.7
HJ,10.3,8.8,9.1,9.4,10.6,11.9,10.2,12.2,12.8,13.1
HJ,10.2,8.5,8.8,8.1,10.2,11.6,10.0,11.9,12.9,12.8
HJ,10.2,8.4,8.4,7.9,10.3,11.4,9.5,11.9,12.3,13.0
HJ,10.2,8.0,7.6,7.5,9.6,10.9,9.3,11.8,12.4,12.5
HJ,10.2,8.2,8.1,7.7,10.0,11.0,9.1,11.7,12.4,12.7
HJ,10.0,8.3,8.4,7.8,9.9,10.6,8.8,11.3,11.5,11.5
HJ,10.0,8.0,8.0,7.5,9.5,10.0,8.0,11.0,11.8,11.5
HJ,10.0,8.0,7.9,7.8,9.4,10.5,9.0,11.0,11.6,12.5
HJ,10.0,8.0,8.0,7.5,9.9,10.9,9.2,11.5,12.5,12.2
HJ,10.0,7.5,7.3,7.2,9.5,9.8,8.3,10.2,11.3,11.9
HJ,9.9,8.6,8.5,8.2,9.9,10.5,8.2,11.3,11.5,12.4
HJ,9.9,8.0,8.0,7.9,9.5,10.5,8.9,10.9,11.4,12.0
HJ,9.8,7.8,7.8,7.3,10.3,11.0,8.9,11.8,12.4,11.9
HJ,9.8,8.4,8.4,8.0,9.8,11.1,8.9,11.5,11.8,13.0
HJ,9.7,7.6,7.4,7.7,9.4,10.4,8.7,10.9,12.3,12.6
HJ,9.7,7.5,7.5,7.2,9.4,10.7,8.6,11.4,11.6,12.8
HJ,9.6,7.9,7.9,7.6,9.6,9.9,8.2,10.3,11.6,12.0
HJ,9.5,7.5,7.5,7.2,9.5,10.0,8.5,10.5,11.5,11.5
HJ,9.5,7.7,7.6,7.3,9.2,10.6,8.9,11.2,12.1,12.5
HJ,9.5,7.7,7.8,7.3,9.7,10.8,9.3,11.6,12.3,12.0
HJ,9.5,7.8,7.7,7.3,9.9,10.5,8.7,11.5,11.7,11.8
HJ,9.5,7.1,7.2,6.9,8.8,10.4,9.3,10.9,11.6,11.6
HJ,9.4,7.6,7.5,7.2,9.2,10.5,8.7,NaN,11.5,11.6
HJ,9.3,7.5,7.0,6.8,9.0,10.5,NaN,10.8,11.0,12.0
HJ,9.3,7.0,6.9,6.8,9.3,10.4,8.7,10.5,11.2,11.7
HJ,9.3,8.0,7.5,7.3,9.0,10.3,8.6,10.8,11.4,11.9
HJ,9.3,7.3,7.2,6.7,8.8,10.1,8.6,10.6,11.4,12.2
HJ,9.3,7.8,7.6,7.0,9.3,11.3,8.9,11.5,12.2,11.8
HJ,9.3,7.3,7.2,7.0,9.9,10.1,8.3,11.0,11.3,12.4
HJ,9.3,7.4,7.3,6.9,9.5,10.3,7.9,10.9,11.1,11.4
HJ,9.2,6.8,6.6,6.2,8.2,9.7,8.3,10.3,11.3,11.8
HJ,9.2,6.4,6.4,6.3,8.6,9.7,8.0,10.1,11.0,11.0
HJ,9.2,7.0,7.0,6.5,8.5,10.0,NaN,10.5,11.2,11.8
HJ,9.1,7.3,7.5,7.0,8.8,10.2,8.7,10.9,11.5,11.6
HJ,9.0,7.0,7.0,6.5,8.4,9.8,8.0,10.3,11.6,11.8
HJ,9.0,7.5,7.3,7.4,10.1,11.1,9.1,11.8,12.7,12.4
HJ,9.0,7.4,8.2,7.7,9.6,11.4,8.8,11.8,12.6,12.5
HJ,9.0,7.0,7.0,6.5,8.3,10.0,9.0,10.5,11.0,12.0
HJ,8.6,6.7,6.6,6.2,9.1,9.2,7.8,9.8,10.6,12.5
HJ,8.5,7.2,6.8,5.6,8.0,7.5,9.0,8.5,10.5,11.5
