DF,13.5,11.6,11.9,11.0,13.7,13.8,13.7,10.5,14.6,14.6
DF,13.0,11.9,11.1,10.5,11.5,12.2,12.0,10.6,12.9,14.5
DF,12.5,10.5,10.1,9.9,10.9,11.5,11.5,9.3,12.3,13.8
DF,12.2,10.7,10.6,10.5,11.8,12.1,12.1,10.2,13.2,14.0
DF,12.0,10.4,10.3,10.0,12.0,12.4,12.5,10.8,13.7,14.5
DF,11.8,10.3,9.8,10.0,10.0,11.0,11.8,NaN,12.5,13.5
DF,11.7,10.5,10.4,10.2,12.1,12.4,12.3,9.8,13.7,14.3
DF,11.5,9.8,9.6,9.3,11.0,11.5,11.7,10.1,12.6,13.6
DF,11.5,10.0,10.0,9.5,11.5,12.0,12.0,10.0,13.5,14.0
DF,11.5,9.5,9.5,9.0,10.8,11.5,11.7,9.8,12.7,13.0
DF,11.5,9.9,10.1,9.5,11.1,11.8,11.9,9.9,14.2,13.6
DF,11.5,9.5,9.7,9.5,11.4,11.7,11.8,9.6,13.3,13.4
DF,11.5,9.6,10.0,9.7,11.4,12.0,12.3,10.2,13.3,13.9
DF,11.3,9.5,9.3,9.4,10.0,10.5,10.5,9.0,12.2,12.0
DF,11.2,9.2,9.0,8.8,11.0,11.6,11.8,10.1,13.4,NaN
DF,11.1,9.5,9.6,9.3,11.3,11.9,12.0,10.0,13.2,14.0
DF,11.0,9.2,9.5,9.3,10.5,11.0,11.0,10.1,12.4,13.0
DF,11.0,9.4,9.7,9.5,NaN,NaN,11.4,9.4,12.9,13.8
DF,11.0,9.9,9.8,9.0,11.3,NaN,11.7,9.7,14.0,13.7
DF,11.0,9.3,9.3,9.0,11.0,11.3,11.5,NaN,12.5,13.5
DF,11.0,9.0,9.0,9.0,10.5,11.2,11.5,9.7,12.8,13.0
DF,10.9,9.6,9.2,9.1,10.9,11.4,11.8,9.9,12.4,13.9
DF,10.8,9.1,9.2,8.8,10.0,10.6,10.8,9.0,12.0,13.0
DF,10.8,9.0,9.0,8.8,9.0,11.3,11.5,9.5,12.5,13.6
DF,10.8,8.6,8.4,7.9,10.2,11.1,11.2,9.1,12.3,12.3
DF,10.8,9.2,9.2,8.8,10.8,11.4,11.4,10.0,12.5,13.5
DF,10.7,8.5,8.3,8.0,10.6,11.5,12.2,10.7,13.4,13.4
DF,10.7,9.3,9.2,9.0,11.1,11.7,11.6,9.4,12.7,13.0
DF,10.5,10.0,9.5,9.5,11.5,12.0,12.0,10.0,13.0,13.0
DF,10.5,8.6,8.2,8.2,8.5,9.5,9.8,8.5,10.8,12.5
DF,10.5,8.8,8.3,8.4,10.5,11.5,11.7,9.6,12.4,13.0
DF,10.5,8.2,8.4,8.3,9.8,10.2,10.3,8.5,11.4,12.8
DF,10.3,8.7,8.6,8.2,10.0,10.6,10.8,9.1,12.0,12.2
DF,10.3,9.1,9.2,8.9,10.5,10.8,11.1,9.2,12.0,12.5
DF,10.1,8.9,9.3,8.6,10.4,10.8,11.3,9.7,12.1,13.4
DF,10.0,8.4,8.4,8.1,10.2,10.7,10.7,8.9,11.6,13.0
DF,10.0,8.5,8.2,8.0,9.0,9.3,9.3,7.5,10.8,11.3
DF,10.0,8.2,8.1,7.8,9.4,9.0,10.0,8.3,11.4,12.6
DF,9.8,8.0,8.0,7.6,9.8,9.8,10.3,8.6,11.3,12.0
DF,9.7,8.5,8.5,8.3,9.9,10.3,10.3,8.9,11.8,12.3
DF,9.2,7.1,7.1,6.8,8.9,9.5,9.7,7.8,10.5,11.4
