HJ,11.8,10.0,9.5,10.0,9.8,10.8,11.8,NaN,12.9,13.9
HJ,11.5,9.5,9.6,9.0,10.0,10.7,11.0,9.8,12.6,13.5
HJ,11.5,10.0,10.0,9.8,11.6,11.9,12.1,10.3,12.8,13.9
HJ,11.5,10.1,9.5,9.5,10.7,11.4,11.5,9.7,12.4,13.5
HJ,11.5,10.0,10.0,9.5,11.0,11.0,11.0,9.0,12.5,13.5
HJ,11.4,9.8,9.6,9.5,11.3,11.7,11.8,9.8,12.7,13.6
HJ,11.4,9.1,8.9,8.9,10.5,11.0,11.5,9.6,12.7,13.0
HJ,11.3,9.6,10.0,9.8,12.0,12.5,12.4,9.6,13.3,13.9
HJ,11.1,9.8,9.6,9.4,11.3,11.8,11.8,9.6,12.9,13.9
HJ,11.0,9.2,9.1,8.7,10.9,11.2,11.7,9.5,12.8,13.0
HJ,11.0,9.4,9.5,9.2,11.0,11.6,11.6,9.7,12.8,13.6
HJ,11.0,8.9,8.8,8.5,10.3,10.7,10.8,9.0,12.4,NaN
HJ,11.0,9.0,9.1,8.9,11.1,11.2,11.4,9.4,12.3,13.4
HJ,11.0,9.1,8.9,9.0,10.7,11.3,11.4,9.3,12.9,12.4
HJ,11.0,9.4,9.3,9.0,11.0,11.5,11.6,9.8,12.7,13.7
HJ,11.0,9.2,8.9,8.2,10.5,11.3,11.3,9.2,12.5,12.7
HJ,11.0,9.4,9.0,9.0,10.9,11.7,11.9,9.7,12.9,13.7
HJ,11.0,9.2,9.0,9.0,10.5,11.0,11.2,9.3,12.0,13.0
HJ,11.0,9.3,9.2,8.9,10.8,11.4,11.5,10.0,12.5,13.7
HJ,11.0,8.5,9.3,9.2,10.9,11.7,11.6,9.6,13.0,13.4
HJ,11.0,9.3,9.1,8.8,10.9,11.4,11.5,9.3,12.9,13.4
HJ,11.0,9.0,9.0,9.0,11.0,11.5,11.5,10.0,12.5,13.5
HJ,11.0,9.2,9.0,9.0,10.4,11.2,11.4,9.7,12.9,13.4
HJ,10.9,9.0,8.9,8.7,10.5,10.9,11.0,9.2,12.4,13.4
HJ,10.9,9.2,9.2,9.0,10.6,11.3,11.3,9.6,13.1,13.2
HJ,10.8,9.0,9.0,8.8,10.8,11.0,11.3,NaN,12.3,13.3
HJ,10.8,9.0,9.1,8.8,11.1,NaN,11.4,9.6,13.5,13.4
HJ,10.8,8.8,8.7,8.7,11.2,11.7,11.7,9.6,12.7,13.4
HJ,10.8,8.8,8.5,8.5,10.3,10.8,11.0,8.5,12.5,13.0
HJ,10.8,9.6,9.3,9.2,11.2,11.6,11.6,9.7,13.0,13.6
HJ,10.8,9.0,9.3,9.0,10.0,10.6,10.9,9.8,12.1,13.0
HJ,10.8,9.2,9.2,8.9,10.9,11.3,11.5,9.5,12.5,13.4
HJ,10.8,9.0,9.0,8.7,10.0,11.3,11.4,9.5,12.5,13.5
HJ,10.7,9.1,8.9,8.8,10.8,11.3,11.4,9.5,12.7,13.6
HJ,10.7,9.3,9.2,8.9,10.8,11.3,11.3,9.4,12.5,13.3
HJ,10.6,8.7,8.8,8.6,10.6,11.2,11.3,9.3,12.2,13.2
HJ,10.5,8.7,8.7,8.5,10.5,11.2,11.3,9.2,12.2,13.0
HJ,10.5,9.0,9.0,8.8,11.0,11.6,11.6,10.2,12.8,13.8
HJ,10.5,9.2,9.0,9.0,10.6,11.2,11.2,9.2,12.4,13.4
HJ,10.5,9.2,9.1,9.0,NaN,NaN,11.3,9.2,12.6,13.2
HJ,9.6,8.3,8.6,7.9,9.7,10.3,10.6,8.7,11.5,12.1
