GF,12.5,11.6,11.2,11.2,10.4,10.5,10.6,10.6,10.8,10.8,10.8,10.8,11.7,12.4,12.9
GF,11.5,10.0,9.5,9.4,8.8,8.8,8.9,9.1,9.2,9.3,9.4,9.6,10.5,11.0,11.4
GF,11.5,9.7,9.5,9.4,8.6,8.8,9.1,9.1,9.2,9.2,9.2,9.3,10.2,11.0,10.8
GF,11.1,9.6,9.6,9.3,8.7,8.8,9.1,8.9,8.7,8.7,8.7,8.6,NaN,9.8,10.5
GF,10.8,9.3,9.0,8.8,8.4,8.8,9.2,9.3,9.3,9.4,9.4,9.5,10.0,10.4,10.4
GF,10.5,9.4,9.0,8.7,8.3,8.3,8.1,8.2,8.2,8.3,8.4,8.4,9.2,9.8,10.2
GF,10.5,NaN,9.0,8.9,8.0,8.3,8.5,8.7,8.7,NaN,8.7,8.7,9.8,10.0,10.5
GF,10.5,NaN,8.6,8.4,7.6,8.1,8.4,8.6,8.8,9.0,9.2,9.1,10.0,10.6,11.1
GF,10.4,9.0,8.8,8.8,8.0,8.2,8.3,7.9,8.0,8.1,8.2,8.3,9.0,9.5,10.1
GF,10.3,9.0,8.8,8.5,7.8,7.8,7.8,7.8,7.9,7.9,7.9,8.0,8.9,9.5,10.5
GF,10.3,8.9,8.8,8.7,7.7,7.8,7.7,8.1,8.1,8.1,8.1,8.1,8.6,9.1,9.6
GF,10.3,8.6,8.7,8.5,7.4,7.4,7.5,7.6,7.7,7.7,7.8,7.9,8.6,9.5,9.2
GF,10.3,8.3,8.5,8.3,7.5,7.8,7.8,8.2,8.4,8.4,8.5,8.5,9.4,9.5,10.3
GF,10.0,9.5,9.4,9.2,8.5,8.6,8.7,8.6,8.7,8.7,8.7,8.7,9.6,10.0,10.1
GF,10.0,8.6,8.4,8.3,7.5,7.6,7.7,7.8,7.9,7.9,8.0,8.2,9.0,9.5,10.0
GF,10.0,8.5,8.3,8.0,7.5,7.5,7.5,7.8,7.8,7.8,7.8,8.1,8.7,9.0,9.7
GF,10.0,8.5,8.4,8.3,7.4,7.5,7.6,7.8,7.8,7.9,8.0,8.0,8.8,9.5,10.0
GF,10.0,8.5,8.4,8.5,7.6,7.7,7.8,7.9,8.0,8.1,8.2,8.0,8.7,8.2,8.6
GF,10.0,8.3,8.5,8.0,8.0,8.1,8.2,8.3,8.2,8.1,8.0,8.0,8.8,9.3,9.5
GF,10.0,NaN,8.2,8.3,7.4,7.5,7.6,7.7,7.8,8.1,8.2,8.2,8.8,9.4,9.8
GF,10.0,NaN,8.3,7.7,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.9,8.2,9.0
GF,9.8,8.5,8.3,8.1,7.4,7.6,7.8,7.7,7.6,7.6,7.6,7.6,8.5,9.1,9.1
GF,9.8,8.0,8.3,8.1,7.2,7.3,7.4,7.4,7.5,7.9,7.9,8.0,8.6,9.1,9.8
GF,9.8,8.0,8.0,7.8,7.5,7.6,7.6,7.6,7.6,7.6,7.6,7.7,8.4,8.9,9.4
GF,9.7,NaN,8.0,7.3,7.4,7.4,7.5,7.5,7.6,7.8,7.9,8.1,8.8,NaN,NaN
GF,9.5,8.7,8.3,8.3,7.6,7.7,8.0,7.8,8.0,8.1,8.1,8.0,8.9,9.4,9.6
GF,9.5,8.4,7.8,7.8,7.1,7.4,7.7,7.6,7.6,7.6,7.7,7.7,8.5,8.8,9.5
GF,9.5,8.3,8.3,8.3,7.5,7.7,7.9,8.2,8.4,8.4,8.4,8.4,9.2,9.8,10.5
GF,9.5,8.2,8.0,8.1,7.3,7.4,7.5,7.6,7.7,7.7,7.7,7.8,8.7,9.3,9.8
GF,9.5,8.0,7.7,7.7,6.9,7.1,7.1,7.3,7.6,7.7,7.8,7.9,8.7,9.3,9.7
GF,9.5,8.0,7.8,7.6,7.0,7.1,7.3,7.4,7.5,7.6,7.6,7.7,8.5,9.0,9.9
GF,9.5,7.6,7.5,7.1,6.5,6.5,6.7,7.6,7.7,7.7,7.5,7.8,8.6,9.1,9.8
GF,9.5,7.6,7.5,7.5,7.0,7.0,7.0,7.3,7.3,7.5,7.5,7.5,8.5,9.0,9.5
GF,9.5,NaN,7.8,7.8,7.0,7.2,7.3,7.2,7.2,7.4,7.4,7.4,8.2,8.8,9.6
GF,9.3,8.0,7.5,7.5,6.7,7.0,7.0,7.3,7.5,7.7,7.8,7.9,8.5,9.0,9.6
GF,9.3,7.9,7.8,7.7,6.8,7.0,7.2,7.3,7.4,7.5,7.6,7.7,8.5,9.0,9.5
GF,9.3,7.6,7.8,7.7,6.8,7.1,8.0,8.0,8.0,8.0,8.1,8.1,8.9,9.4,10.1
GF,9.3,NaN,8.0,7.7,7.2,7.4,7.7,7.4,6.8,7.0,7.2,7.4,7.9,8.6,8.4
GF,9.3,NaN,7.8,NaN,6.9,NaN,NaN,NaN,NaN,NaN,NaN,7.4,8.5,NaN,NaN
GF,9.3,NaN,7.8,7.9,7.0,7.2,7.3,7.4,7.5,7.6,7.7,7.9,8.7,9.4,9.8
GF,9.2,7.9,7.5,7.5,6.7,7.0,7.0,7.3,7.5,7.7,7.8,7.9,8.5,9.0,9.6
GF,9.2,7.4,7.4,7.0,6.4,6.7,7.0,7.2,7.8,7.9,8.1,8.2,9.3,9.6,10.2
GF,9.0,7.6,7.3,7.3,6.6,6.8,7.0,7.2,7.3,7.3,7.3,7.3,8.4,8.9,9.5
GF,9.0,7.5,7.4,7.3,6.5,6.6,6.8,7.0,7.1,7.2,7.3,7.4,8.2,8.7,9.3
GF,8.8,8.4,8.3,8.0,6.7,7.0,7.1,7.2,7.3,7.4,7.5,7.6,8.0,8.5,9.2
GF,8.8,7.8,7.6,7.5,6.9,7.0,7.0,7.1,7.2,7.3,7.5,7.7,8.3,8.8,9.3
GF,8.7,NaN,7.0,6.9,6.1,6.3,6.3,6.6,7.0,7.2,7.3,7.9,8.7,9.0,9.7
GF,8.5,8.1,7.8,8.0,7.3,7.5,7.3,7.9,7.8,7.9,7.8,7.9,8.3,9.0,9.4
GF,8.2,6.7,6.4,6.3,5.9,6.0,6.2,6.3,6.4,6.5,6.5,6.7,7.8,8.0,8.3
GF,8.0,6.8,6.5,6.4,5.6,6.1,6.4,6.9,7.2,7.2,7.2,7.2,8.0,8.5,8.8
